Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
8625-AZYZY,Male,51,Yes,0,Anza,92539,33.527605,-116.666551,2,24,Offer C,Yes,3,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.65,2542.45,0,0,72,2614.45,0,Competitor,Competitor made better offer
8627-EHGIP,Male,38,No,0,Sacramento,95838,38.646096,-121.442433,0,44,Offer B,No,,,Yes,Cable,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,53.95,2375.4,0,0,0,2375.4,0,Competitor,Competitor offered more data
8631-NBHFZ,Male,71,Yes,0,Running Springs,92382,34.186211,-117.07683,1,66,None,Yes,30.03,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,79.4,5154.6,0,150,1981.98,7286.58,0,Competitor,Competitor offered higher download speeds
8634-CILSZ,Male,52,No,0,San Diego,92109,32.787836,-117.232376,0,69,Offer A,Yes,20.44,Yes,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.7,7220.35,0,0,1410.36,8630.71,0,Competitor,Competitor made better offer
8634-MPHTR,Male,68,Yes,0,Forbestown,95941,39.531028,-121.24807,1,47,None,Yes,8.97,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,4871.05,0,0,421.59,5292.64,0,Attitude,Attitude of support person
8637-XJIVR,Female,34,No,3,Marina Del Rey,90292,33.977468,-118.445475,0,12,None,Yes,25.34,Yes,Yes,Fiber Optic,56,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.95,927.35,0,80,304.08,1311.43,0,Attitude,Attitude of support person
8640-SDGKB,Male,39,No,0,Los Angeles,90066,34.002028,-118.430656,0,4,None,Yes,28.89,No,Yes,DSL,3,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,299.7,0,0,115.56,415.26,0,Attitude,Attitude of support person
8642-GVWRF,Female,25,Yes,0,Capitola,95010,36.977025,-121.952864,1,2,None,Yes,28.86,No,Yes,Fiber Optic,26,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.7,165,0,0,57.72,222.72,0,Competitor,Competitor had better devices
8644-XLFBW,Male,65,No,0,Lake Elsinore,92532,33.705836,-117.318204,0,1,Offer E,Yes,28.46,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,71.65,0,0,28.46,100.11,0,Competitor,Competitor offered more data
8650-RHRKE,Male,27,No,0,Oakdale,95361,37.785033,-120.776141,0,4,Offer E,No,,,Yes,DSL,48,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,29.65,118.5,0,0,0,118.5,0,Dissatisfaction,Limited range of services
8651-ENBZX,Female,68,No,0,Grizzly Flats,95636,38.636102,-120.522149,0,60,None,Yes,34.39,Yes,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,106,6441.4,0,110,2063.4,8614.8,0,Price,Long distance charges
8665-UTDHZ,Male,27,Yes,0,Los Angeles,90029,34.089953,-118.294824,1,1,None,No,,,Yes,DSL,58,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.2,30.2,0,0,0,30.2,0,Competitor,Competitor had better devices
8676-TRMJS,Male,27,No,0,Torrance,90504,33.867257,-118.330794,0,3,None,Yes,34.49,Yes,Yes,Fiber Optic,52,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,75,209.1,0,0,103.47,312.57,0,Dissatisfaction,Limited range of services
8679-JOEVF,Female,75,No,0,Sacramento,95838,38.646096,-121.442433,0,16,None,Yes,36.83,No,Yes,DSL,16,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.4,1023.9,0,0,589.28,1613.18,0,Price,Price too high
8685-WHQPW,Female,79,No,0,San Diego,92110,32.76501,-117.19938,0,22,None,Yes,5.09,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,1692.6,0,0,111.98,1804.58,0,Competitor,Competitor had better devices
8696-JKZNU,Female,78,No,0,Anderson,96007,40.448632,-122.306657,0,37,Offer C,Yes,26.95,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,2841.55,0,0,997.15,3838.7,0,Other,Don't know
8699-ASUFO,Male,72,Yes,0,Nuevo,92567,33.82769,-117.102244,1,7,None,Yes,8.92,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,527.9,32.46,0,62.44,557.88,0,Attitude,Attitude of service provider
8708-XPXHZ,Female,25,Yes,0,Castella,96017,41.121108,-122.336613,1,42,None,Yes,6.84,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,4186.3,0,0,287.28,4473.58,0,Competitor,Competitor had better devices
8714-EUHJO,Female,39,Yes,0,Castella,96017,41.121108,-122.336613,1,31,None,Yes,38.67,Yes,Yes,Cable,13,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.15,2995.45,0,0,1198.77,4194.22,0,Dissatisfaction,Poor expertise of online support
8718-PTMEZ,Female,46,No,0,Lake Elsinore,92530,33.655421,-117.391751,0,13,None,No,,,Yes,Cable,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.05,347.25,0,0,0,347.25,0,Other,Don't know
8722-NGNBH,Male,25,No,0,Walnut,91789,34.018354,-117.85492,0,5,None,No,,,Yes,Cable,59,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,40,223.45,0,0,0,223.45,0,Competitor,Competitor had better devices
8739-WWKDU,Male,69,No,0,San Diego,92109,32.787836,-117.232376,0,25,None,Yes,18.46,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,2196.15,0,0,461.5,2657.65,0,Competitor,Competitor had better devices
8740-CRYFY,Male,62,No,0,Sacramento,95823,38.475465,-121.443625,0,1,Offer E,Yes,23.96,No,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,78.95,0,0,23.96,102.91,0,Competitor,Competitor offered higher download speeds
8740-XLHDR,Male,30,No,0,Greenwood,95635,38.921333,-120.897718,0,5,None,No,,,Yes,Cable,59,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,43.25,219,0,0,0,219,0,Dissatisfaction,Network reliability
8749-JMNKX,Male,80,Yes,0,Montebello,90640,34.015217,-118.109962,1,51,Offer B,Yes,22.14,Yes,Yes,Fiber Optic,30,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4750.95,0,0,1129.14,5880.09,0,Dissatisfaction,Limited range of services
8752-STIVR,Female,61,No,0,Elmira,95625,38.349195,-121.902943,0,4,None,Yes,27.57,No,Yes,Fiber Optic,27,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79,303.15,0,0,110.28,413.43,0,Dissatisfaction,Limited range of services
8761-NSOBC,Male,41,No,0,Gridley,95948,39.346898,-121.759537,0,44,None,Yes,42.92,No,Yes,Fiber Optic,23,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.55,4398.15,0,0,1888.48,6286.63,0,Dissatisfaction,Network reliability
8773-HHUOZ,Female,20,No,0,Los Angeles,90032,34.078821,-118.177576,0,17,None,Yes,40.55,No,Yes,Cable,41,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,64.7,1093.1,0,0,689.35,1782.45,0,Competitor,Competitor offered higher download speeds
8775-CEBBJ,Female,40,No,0,Seeley,92273,32.790282,-115.689559,0,9,None,Yes,41.92,No,Yes,Cable,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.2,403.35,0,0,377.28,780.63,0,Competitor,Competitor offered higher download speeds
8775-LHDJH,Female,77,Yes,0,San Jose,95136,37.270938,-121.851046,1,1,Offer E,Yes,13.02,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,90.6,0,0,13.02,103.62,0,Other,Don't know
8779-QRDMV,Male,78,No,0,Los Angeles,90022,34.02381,-118.156582,0,1,None,No,,,Yes,DSL,8,No,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,39.65,39.65,0,20,0,59.65,0,Competitor,Competitor offered more data
8780-IXSTS,Female,53,No,0,San Diego,92109,32.787836,-117.232376,0,6,None,Yes,1.15,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,521.3,0,0,6.9,528.2,0,Competitor,Competitor made better offer
8784-CGILN,Female,34,No,0,Tarzana,91356,34.157137,-118.548511,0,18,None,Yes,36.49,Yes,Yes,Fiber Optic,3,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.85,1776.95,0,0,656.82,2433.77,0,Dissatisfaction,Product dissatisfaction
8785-EPNCG,Male,42,No,0,Sacramento,95815,38.608405,-121.449942,0,11,None,Yes,30.91,Yes,No,,,,,,,,,,,Month-to-Month,No,Credit Card,23.15,245.2,0,0,340.01,585.21,0,Competitor,Competitor made better offer
8802-UNOJF,Male,65,No,0,Philo,95466,39.094102,-123.500853,0,12,Offer D,Yes,28.63,No,Yes,Cable,7,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,83.8,1029.75,44.58,80,343.56,1408.73,0,Competitor,Competitor had better devices
8806-EAGWC,Male,25,No,0,Old Station,96071,40.656287,-121.428965,0,3,Offer E,Yes,22.77,No,Yes,DSL,51,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,55.15,159.15,0,0,68.31,227.46,0,Dissatisfaction,Network reliability
8808-ELEHO,Male,66,No,0,Modesto,95356,37.716186,-121.025836,0,8,None,Yes,5.02,Yes,Yes,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.25,585.95,0,0,40.16,626.11,0,Price,Price too high
8809-RIHDD,Male,47,Yes,0,Sacramento,95827,38.549185,-121.328386,1,72,None,Yes,3.07,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.4,7372.65,0,0,221.04,7593.69,0,Price,Lack of affordable download/upload speed
8816-VXNZD,Female,36,No,0,Coronado,92118,32.68674,-117.186612,0,1,None,Yes,5.94,Yes,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,75.1,0,0,5.94,81.04,0,Dissatisfaction,Lack of self-service on Website
8818-XYFCQ,Male,39,Yes,0,Walnut Creek,94598,37.916648,-122.008483,1,32,Offer C,Yes,33.57,Yes,Yes,Fiber Optic,26,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,-8,3204.65,35.82,110,1074.24,4353.07,0,Competitor,Competitor made better offer
8821-XNHVZ,Female,53,Yes,0,San Diego,92109,32.787836,-117.232376,1,1,None,Yes,39.79,No,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.05,80.05,0,0,39.79,119.84,0,Competitor,Competitor made better offer
8824-RWFXJ,Male,21,Yes,0,Santa Cruz,95062,36.974575,-121.991149,1,3,Offer E,Yes,29.29,No,Yes,Cable,52,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,56.15,168.15,0,0,87.87,256.02,0,Competitor,Competitor had better devices
8835-VSDSE,Female,28,Yes,0,San Diego,92129,32.961064,-117.134917,1,2,Offer E,Yes,9.76,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,141.45,0,0,19.52,160.97,0,Competitor,Competitor made better offer
8837-VVWLQ,Female,35,No,0,Capistrano Beach,92624,33.458754,-117.665104,0,8,None,Yes,32.31,No,Yes,Fiber Optic,6,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.95,668.4,0,0,258.48,926.88,0,Other,Moved
8840-DQLGN,Female,65,Yes,0,Burbank,91502,34.177267,-118.31003,1,35,None,Yes,15.98,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,0,0,559.3,4212.65,0,Attitude,Attitude of support person
8844-TONUD,Male,54,Yes,0,Acampo,95220,38.200231,-121.235034,4,13,Offer D,Yes,45.6,No,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,96.65,1162.85,0,0,592.8,1755.65,0,Competitor,Competitor had better devices
8849-GYOKR,Female,59,Yes,0,Mineral,96063,40.408796,-121.579609,2,54,None,Yes,8.83,Yes,Yes,Fiber Optic,21,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,106.55,5763.3,0,0,476.82,6240.12,0,Dissatisfaction,Product dissatisfaction
8854-CCVSQ,Male,58,No,0,Browns Valley,95918,39.292334,-121.320597,0,18,None,Yes,38.87,Yes,Yes,Fiber Optic,7,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.65,1451.9,0,30,699.66,2181.56,0,Competitor,Competitor offered more data
8861-HGGKB,Female,57,No,0,San Diego,92117,32.825086,-117.199424,0,10,None,Yes,17.65,Yes,Yes,Fiber Optic,20,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,86.45,830.85,0,0,176.5,1007.35,0,Competitor,Competitor made better offer
8868-WOZGU,Male,33,No,0,Porterville,93257,36.008958,-118.891593,0,28,Offer C,Yes,30.48,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.7,2979.5,0,80,853.44,3912.94,0,Dissatisfaction,Service dissatisfaction
8869-TORSS,Female,51,No,0,Santa Rosa,95405,38.439696,-122.668817,0,48,None,Yes,33.91,No,Yes,DSL,13,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,60.35,2896.4,0,0,1627.68,4524.08,0,Dissatisfaction,Poor expertise of phone support
8878-HMWBV,Male,47,No,0,Nice,95464,39.12334,-122.838198,0,3,Offer E,Yes,40.79,No,Yes,DSL,29,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.15,169.05,0,10,122.37,301.42,0,Competitor,Competitor had better devices
8884-ADFVN,Male,65,Yes,0,Roseville,95678,38.759751,-121.288545,2,7,None,Yes,34.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.95,700.85,0,0,242.62,943.47,0,Other,Don't know
8901-HJXTF,Female,46,Yes,0,San Diego,92117,32.825086,-117.199424,1,12,None,No,,,Yes,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29.2,309.1,0,0,0,309.1,0,Competitor,Competitor made better offer
8914-RBTSB,Male,62,Yes,0,Valley Village,91607,34.165783,-118.399795,1,31,None,Yes,2.12,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,93.8,3019.5,0,50,65.72,3135.22,0,Other,Don't know
8919-FYFQZ,Male,73,Yes,0,Livermore,94550,37.571748,-121.659562,2,44,None,No,,,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,1359.7,0,0,0,1359.7,0,Competitor,Competitor had better devices
8922-LIEGH,Female,72,No,0,Jolon,93928,35.930782,-121.189757,0,25,None,Yes,36.36,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1,2187.55,23.33,0,909,3073.22,0,Dissatisfaction,Poor expertise of online support
8931-GJJIQ,Female,46,No,0,Burlingame,94010,37.57028,-122.365778,0,9,None,Yes,29.7,Yes,Yes,Fiber Optic,17,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.3,803.3,0,0,267.3,1070.6,0,Attitude,Attitude of support person
8937-RDTHP,Male,40,No,1,Burbank,91504,34.213049,-118.317651,0,1,None,Yes,26.85,No,Yes,Fiber Optic,11,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,84.6,0,0,26.85,111.45,0,Dissatisfaction,Poor expertise of phone support
8938-UMKPI,Female,42,No,0,Corona,92882,33.819385,-117.600213,0,47,Offer B,Yes,35.97,Yes,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.4,5127.95,0,0,1690.59,6818.54,0,Competitor,Competitor had better devices
8943-URTMR,Female,56,No,0,Lawndale,90260,33.88856,-118.351813,0,2,Offer E,Yes,29.04,No,Yes,Fiber Optic,21,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,79.65,152.7,0,0,58.08,210.78,0,Price,Lack of affordable download/upload speed
8945-GRKHX,Female,41,No,0,Santa Barbara,93110,34.437945,-119.77191,0,1,Offer E,Yes,46.09,No,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.65,78.65,0,0,46.09,124.74,0,Competitor,Competitor had better devices
8945-MUQUF,Male,22,No,0,Fallbrook,92028,33.362575,-117.299644,0,51,Offer B,Yes,44.77,Yes,Yes,Fiber Optic,58,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,94.8,4837.6,0,0,2283.27,7120.87,0,Competitor,Competitor made better offer
8949-JTMAY,Female,49,No,0,Mc Kittrick,93251,35.38381,-119.730885,0,29,Offer C,Yes,27.75,Yes,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.6,2933.2,0,0,804.75,3737.95,0,Competitor,Competitor had better devices
8972-HJWNV,Female,75,Yes,0,Huron,93234,36.217864,-120.080117,1,7,Offer E,Yes,21.43,Yes,Yes,Fiber Optic,12,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.55,646.85,0,0,150.01,796.86,0,Competitor,Competitor made better offer
8976-OQHGT,Female,38,Yes,3,Lomita,90717,33.794209,-118.317354,5,4,None,Yes,42.71,No,Yes,DSL,56,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.5,235.1,0,0,170.84,405.94,0,Dissatisfaction,Lack of self-service on Website
8988-ECPJR,Female,79,Yes,0,Van Nuys,91411,34.17847,-118.459472,1,34,Offer C,Yes,25.84,Yes,Yes,Fiber Optic,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.6,2718.3,0,0,878.56,3596.86,0,Dissatisfaction,Product dissatisfaction
8992-JQYUN,Male,40,Yes,0,San Fernando,91340,34.286131,-118.435969,1,1,Offer E,No,,,Yes,DSL,20,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,50.35,0,0,0,50.35,0,Competitor,Competitor offered more data
8993-PHFWD,Female,62,No,0,Old Station,96071,40.656287,-121.428965,0,3,None,No,,,Yes,DSL,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,58.9,0,0,0,58.9,0,Competitor,Competitor had better devices
8999-BOHSE,Female,68,No,0,Gilroy,95020,37.03889,-121.528955,0,11,None,Yes,3.96,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.7,1047.7,0,0,43.56,1091.26,0,Attitude,Attitude of support person
9019-QVLZD,Female,58,No,0,Oakland,94602,37.803883,-122.208417,0,1,None,Yes,32.13,No,Yes,Fiber Optic,15,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,79.55,79.55,0,10,32.13,121.68,0,Competitor,Competitor made better offer
9025-AOMKI,Female,42,No,0,Carpinteria,93013,34.441398,-119.513163,0,6,Offer E,Yes,43.8,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,536.4,0,0,262.8,799.2,0,Other,Moved
9025-ZRPVR,Male,59,No,0,Pacific Grove,93950,36.618337,-121.926417,0,9,Offer E,Yes,49.74,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,18.95,185.6,0,0,447.66,633.26,0,Attitude,Attitude of support person
9026-RNUJS,Male,73,No,0,Van Nuys,91401,34.178483,-118.431791,0,5,None,Yes,18.69,No,Yes,DSL,28,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,237.25,0,0,93.45,330.7,0,Dissatisfaction,Product dissatisfaction
9033-EOXWV,Female,57,No,0,Oakland,94603,37.739113,-122.175602,0,12,None,Yes,42.58,Yes,Yes,DSL,22,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.05,872.65,48.61,0,510.96,1335,0,Other,Don't know
9039-RBEEE,Male,27,No,0,Santa Clara,95050,37.351214,-121.952417,0,39,None,No,,,Yes,Cable,48,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,48.95,1880.85,0,0,0,1880.85,0,Price,Price too high
9048-JVYVF,Male,48,No,0,Fallbrook,92028,33.362575,-117.299644,0,3,None,Yes,35.64,No,Yes,Cable,6,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,191.35,0,0,106.92,298.27,0,Other,Don't know
9050-QLROH,Male,26,No,0,San Diego,92126,32.886925,-117.152162,0,18,None,Yes,28.59,Yes,Yes,Fiber Optic,26,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.7,1597.25,0,0,514.62,2111.87,0,Competitor,Competitor made better offer
9053-JZFKV,Male,25,No,0,Redway,95560,40.142256,-123.852927,0,67,Offer A,Yes,33.88,Yes,Yes,Fiber Optic,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,116.2,7752.3,0,0,2269.96,10022.26,0,Other,Don't know
9057-MSWCO,Male,71,Yes,0,San Diego,92122,32.85723,-117.209774,0,27,None,No,,,Yes,Cable,13,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,30.75,805.1,0,140,0,945.1,0,Competitor,Competitor made better offer
9057-SIHCH,Female,48,No,0,Twentynine Palms,92278,34.457829,-116.139589,0,3,Offer E,Yes,9.95,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.6,291.9,0,0,29.85,321.75,0,Price,Price too high
9058-CBREO,Female,69,No,0,Winton,95388,37.421299,-120.599587,0,1,None,Yes,22.56,Yes,Yes,Cable,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.55,50.55,0,0,22.56,73.11,0,Dissatisfaction,Product dissatisfaction
9061-TIHDA,Male,67,Yes,0,Murrieta,92563,33.581045,-117.14719,1,13,None,Yes,31.7,Yes,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1233.65,48.09,0,412.1,1597.66,0,Competitor,Competitor had better devices
9063-ZGTUY,Female,22,Yes,0,Adelanto,92301,34.667815,-117.536183,3,61,None,Yes,46.27,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.4,1182.55,0,0,2822.47,4005.02,0,Price,Long distance charges
9079-YEXQJ,Female,56,No,0,Chino,91710,33.990646,-117.663025,0,54,None,Yes,46.74,Yes,Yes,Fiber Optic,16,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,111.1,6014.85,0,50,2523.96,8588.81,0,Dissatisfaction,Product dissatisfaction
9090-SGQXL,Male,70,Yes,0,Ben Lomond,95005,37.078873,-122.090386,1,68,None,Yes,47.17,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,7299.65,0,0,3207.56,10507.21,0,Competitor,Competitor offered more data
9095-HFAFX,Female,61,No,0,San Diego,92126,32.886925,-117.152162,0,5,Offer E,Yes,20.2,No,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,81,389.6,0,10,101,500.6,0,Competitor,Competitor made better offer
9101-BWFSS,Female,58,Yes,0,Tollhouse,93667,36.993666,-119.348267,1,50,Offer B,Yes,29.43,Yes,Yes,Fiber Optic,14,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,108.55,5610.7,0,0,1471.5,7082.2,0,Other,Moved
9102-IAYHT,Female,29,Yes,0,Salinas,93908,36.624338,-121.615669,1,17,None,Yes,47.76,Yes,Yes,Fiber Optic,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1451.6,0,0,811.92,2263.52,0,Attitude,Attitude of support person
9103-TCIHJ,Female,60,No,0,Los Angeles,90059,33.927254,-118.249826,0,15,Offer D,Yes,40.66,Yes,Yes,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.7,899.8,0,0,609.9,1509.7,0,Price,Price too high
9117-SHLZX,Male,36,No,0,Fremont,94538,37.505768,-121.962472,0,1,None,Yes,10.41,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.7,45.7,0,0,10.41,56.11,0,Dissatisfaction,Poor expertise of phone support
9124-LHCJQ,Female,22,No,0,Los Angeles,90057,34.061918,-118.277939,0,1,None,Yes,31.03,Yes,Yes,Fiber Optic,27,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.45,85.45,0,0,31.03,116.48,0,Price,Price too high
9134-CEQMF,Male,75,Yes,0,Nice,95464,39.12334,-122.838198,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0,0,95.41,772.11,0,Dissatisfaction,Network reliability
